# This is planckarc_pos1-comb1.txt the combined spectrum created by combine_mage_spectra.pro from planckarc_pos1.ls
# Total exptime should be        13500.000 s  (       3.7500000 hr)
# 4675.0 +/- 192.0 was the median spectral resolution and MAD, R===lambda / (FWHM)
# Created from:  Individual filenames, barycentric correction(km/s), exptime(s)
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-a-comb.txt       4.6300000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-b-comb.txt       4.6000000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-c-comb.txt       4.5800000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-comb.txt       4.5500000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/psz1550-7811_1e-comb.txt       4.5100000       2700.0000
#  Wavelengths have been converted to vacuum barycentric Angstroms
#  Flux density (fnu)   units are erg/s/cm^2/Hz.  Note:  it is fnu, NOT flambda
#
# MW reddening correction of E(B-V)=0.09427 , Rv=3.1, CCM has been applied
wave	fnu	noise	obswave	avgsky	fnuspec1	dfnuspec1	fnuspec2	dfnuspec2	fnuspec3	dfnuspec3	fnuspec4	dfnuspec4	fnuspec5	dfnuspec5	MWredcor
 3.21339110E+03	 1.68489020E-27	 1.67383656E-27	 3.21241340E+03	 9.54400000E-27	 3.67300000E-29	 2.82000000E-27	 1.09800000E-27	 2.71100000E-27	-1.19300000E-27	 2.77500000E-27	 1.90700000E-27	 1.41700000E-27	-1.47900000E-25	 7.63600000E-24	 1.57909110E+00
 3.21363310E+03	 1.80168045E-27	 1.60587995E-27	 3.21265540E+03	 7.01200000E-27	-1.11700000E-27	 2.51000000E-27	 4.08800000E-27	 2.78300000E-27	 1.44200000E-27	 2.80200000E-27	 1.03100000E-27	 1.34600000E-27	 1.75000000E-25	 7.42600000E-24	 1.57903633E+00
 3.21387510E+03	 4.77799831E-27	 1.54834935E-27	 3.21289730E+03	 3.13000000E-27	 1.56100000E-27	 2.33600000E-27	 3.65700000E-27	 2.77200000E-27	 4.38900000E-27	 2.61500000E-27	 3.00300000E-27	 1.31300000E-27	 4.16600000E-24	 6.99800000E-24	 1.57898159E+00
 3.21411710E+03	 6.34886503E-27	 1.55350617E-27	 3.21313930E+03	 2.44900000E-27	 7.61400000E-27	 2.59500000E-27	 2.97200000E-27	 2.57900000E-27	 1.36100000E-27	 2.58100000E-27	 4.06100000E-27	 1.30900000E-27	 5.53300000E-24	 6.88000000E-24	 1.57892689E+00
 3.21435910E+03	-3.25563452E-28	 1.57287251E-27	 3.21338120E+03	 7.67500000E-27	-3.95500000E-27	 2.43200000E-27	 4.26600000E-27	 2.68200000E-27	-2.68400000E-27	 2.66300000E-27	 4.41100000E-28	 1.33800000E-27	-9.69900000E-25	 6.71800000E-24	 1.57887222E+00
 3.21460120E+03	 1.28278927E-27	 1.61513036E-27	 3.21362320E+03	 8.48000000E-27	 3.85600000E-27	 2.61900000E-27	-2.34000000E-28	 2.67300000E-27	-2.80700000E-27	 2.71100000E-27	 1.17800000E-27	 1.36800000E-27	 9.80700000E-25	 6.48500000E-24	 1.57881756E+00
 3.21484310E+03	-6.72079398E-28	 1.66559494E-27	 3.21386510E+03	 1.20200000E-26	-2.03700000E-27	 2.70200000E-27	-2.14100000E-27	 2.80100000E-27	 2.78600000E-27	 2.82000000E-27	-3.55700000E-28	 1.40300000E-27	 2.47400000E-24	 6.40000000E-24	 1.57876297E+00
 3.21508520E+03	 2.07442281E-27	 1.64501413E-27	 3.21410710E+03	 9.64900000E-27	 6.06900000E-28	 2.68600000E-27	 3.26300000E-27	 2.91000000E-27	 2.61900000E-27	 2.80300000E-27	 7.57500000E-28	 1.36600000E-27	 2.30200000E-24	 6.31700000E-24	 1.57870838E+00
 3.21532720E+03	 2.26536825E-27	 1.60864825E-27	 3.21434900E+03	 8.20900000E-27	 8.40600000E-28	 2.65100000E-27	 2.74800000E-27	 2.67800000E-27	 2.22300000E-27	 2.72100000E-27	 1.06100000E-27	 1.35200000E-27	 6.26300000E-25	 5.92400000E-24	 1.57865383E+00
 3.21556920E+03	-3.45239671E-27	 1.52555838E-27	 3.21459100E+03	 8.82100000E-27	-3.99000000E-27	 2.39400000E-27	-7.61800000E-28	 2.57200000E-27	-7.23800000E-28	 2.70400000E-27	-2.35200000E-27	 1.28200000E-27	-9.88300000E-25	 5.71500000E-24	 1.57859932E+00
 3.21581120E+03	 2.17049916E-27	 1.57333564E-27	 3.21483290E+03	 7.31300000E-27	-5.28200000E-28	 2.48500000E-27	 9.02700000E-28	 2.69500000E-27	 2.46500000E-27	 2.68500000E-27	 1.76600000E-27	 1.32600000E-27	 1.53900000E-24	 5.76700000E-24	 1.57854484E+00
 3.21605330E+03	 9.21680528E-28	 1.46120854E-27	 3.21507490E+03	 3.98700000E-27	 1.56100000E-27	 2.34700000E-27	-9.91700000E-28	 2.48900000E-27	 2.32000000E-27	 2.58700000E-27	 3.13300000E-28	 1.21800000E-27	 2.97000000E-24	 5.44000000E-24	 1.57849037E+00
 3.21629520E+03	 2.02355492E-27	 1.47552195E-27	 3.21531680E+03	 3.99300000E-27	 3.99400000E-27	 2.35000000E-27	-6.18500000E-28	 2.52200000E-27	-3.24200000E-27	 2.39000000E-27	 2.23400000E-27	 1.25900000E-27	 1.29900000E-24	 5.29300000E-24	 1.57843598E+00
 3.21653730E+03	 2.37230750E-27	 1.52534795E-27	 3.21555880E+03	 5.85400000E-27	 1.73100000E-27	 2.48300000E-27	 1.19400000E-28	 2.67400000E-27	 3.45500000E-27	 2.53800000E-27	 1.26400000E-27	 1.27700000E-27	 6.78500000E-25	 5.15900000E-24	 1.57838157E+00
 3.21677930E+03	 3.31606549E-27	 1.53413406E-27	 3.21580070E+03	 5.78200000E-27	 2.92700000E-27	 2.53100000E-27	-9.14300000E-28	 2.42900000E-27	 2.25900000E-27	 2.68600000E-27	 2.70700000E-27	 1.29700000E-27	-4.89900000E-25	 4.78300000E-24	 1.57832722E+00
 3.21702130E+03	 2.45263609E-27	 1.59405563E-27	 3.21604270E+03	 8.92100000E-27	 5.23900000E-28	 2.51700000E-27	 3.98900000E-27	 2.74200000E-27	-1.44800000E-27	 2.65200000E-27	 2.03900000E-27	 1.35100000E-27	 6.24500000E-25	 4.49600000E-24	 1.57827290E+00
 3.21726330E+03	 2.65772015E-27	 1.62240874E-27	 3.21628460E+03	 1.02200000E-26	-1.57500000E-27	 2.56400000E-27	 4.17000000E-27	 2.82600000E-27	 6.90000000E-28	 2.73000000E-27	 2.27900000E-27	 1.36800000E-27	 1.42100000E-24	 4.56500000E-24	 1.57821862E+00
 3.21750540E+03	 6.88868735E-28	 1.50414843E-27	 3.21652660E+03	 6.85500000E-27	 1.87300000E-28	 2.47600000E-27	-4.48000000E-28	 2.42500000E-27	 2.09200000E-27	 2.60000000E-27	 3.49900000E-28	 1.27000000E-27	-3.72400000E-24	 4.42500000E-24	 1.57816434E+00
 3.21774730E+03	 8.80112025E-28	 1.47616423E-27	 3.21676850E+03	 5.86200000E-27	-2.13800000E-27	 2.28500000E-27	 1.42300000E-28	 2.62000000E-27	 1.35200000E-27	 2.53500000E-27	 1.25500000E-27	 1.24000000E-27	-2.06300000E-24	 4.04400000E-24	 1.57811014E+00
 3.21798940E+03	 2.81209566E-27	 1.48936919E-27	 3.21701050E+03	 5.29900000E-27	 3.46500000E-27	 2.43800000E-27	 3.56600000E-28	 2.49300000E-27	 2.73400000E-28	 2.52600000E-27	 2.06900000E-27	 1.25300000E-27	 4.26400000E-25	 4.21800000E-24	 1.57805593E+00
 3.21823140E+03	 3.88030635E-28	 1.39148196E-27	 3.21725240E+03	 3.35200000E-27	-5.01500000E-28	 2.18000000E-27	-1.88600000E-27	 2.33800000E-27	 1.27100000E-27	 2.40400000E-27	 7.60300000E-28	 1.17900000E-27	-2.84300000E-25	 4.10900000E-24	 1.57800177E+00
 3.21847340E+03	-2.78665554E-28	 1.40516238E-27	 3.21749440E+03	 4.42000000E-27	 2.58000000E-30	 2.30400000E-27	-1.84300000E-28	 2.35000000E-27	 1.62300000E-27	 2.33800000E-27	-6.86500000E-28	 1.18800000E-27	-9.83100000E-25	 3.80000000E-24	 1.57794765E+00
 3.21871540E+03	 1.89820594E-27	 1.42436451E-27	 3.21773630E+03	 3.89500000E-27	 4.27200000E-27	 2.40500000E-27	-4.07000000E-27	 2.33900000E-27	 6.00900000E-28	 2.31300000E-27	 2.00200000E-27	 1.20900000E-27	-1.52000000E-24	 3.65800000E-24	 1.57789355E+00
 3.21895740E+03	-2.63814763E-27	 1.42352679E-27	 3.21797830E+03	 6.95000000E-27	-2.27800000E-27	 2.25900000E-27	-3.33600000E-27	 2.47900000E-27	-8.35600000E-28	 2.31800000E-27	-1.33000000E-27	 1.20900000E-27	-1.56400000E-25	 3.59400000E-24	 1.57783949E+00
 3.21919940E+03	 2.25938878E-28	 1.47775387E-27	 3.21822020E+03	 7.39300000E-27	 1.03300000E-27	 2.37900000E-27	-1.10300000E-27	 2.45700000E-27	 3.09000000E-29	 2.48900000E-27	 2.49000000E-28	 1.25400000E-27	 1.55000000E-25	 3.59000000E-24	 1.57778546E+00
 3.21944150E+03	 2.85884938E-27	 1.49805601E-27	 3.21846220E+03	 6.70000000E-27	 1.25000000E-27	 2.39100000E-27	 1.35800000E-27	 2.55800000E-27	-1.38300000E-28	 2.42300000E-27	 2.63000000E-27	 1.27900000E-27	-4.05300000E-25	 3.43100000E-24	 1.57773145E+00
 3.21968340E+03	 2.93763551E-27	 1.51914567E-27	 3.21870410E+03	 7.66400000E-27	 1.56100000E-27	 2.49900000E-27	 2.70100000E-28	 2.53100000E-27	 6.93600000E-28	 2.47100000E-27	 2.67900000E-27	 1.29300000E-27	-1.05500000E-25	 3.26900000E-24	 1.57767750E+00
 3.21992550E+03	 1.28797187E-27	 1.51246770E-27	 3.21894610E+03	 8.62900000E-27	 2.65000000E-27	 2.48200000E-27	 1.33300000E-27	 2.52800000E-27	-2.14000000E-27	 2.52700000E-27	 9.54400000E-28	 1.27800000E-27	 3.46600000E-25	 3.29800000E-24	 1.57762355E+00
 3.22016750E+03	 2.11394333E-27	 1.49096108E-27	 3.21918800E+03	 7.41700000E-27	 4.50400000E-27	 2.48200000E-27	-1.18300000E-28	 2.42800000E-27	-1.13200000E-27	 2.49900000E-27	 1.54600000E-27	 1.26300000E-27	 6.33500000E-25	 3.23200000E-24	 1.57756965E+00
 3.22040950E+03	 1.02428100E-27	 1.43806339E-27	 3.21943000E+03	 6.20800000E-27	-2.05900000E-28	 2.33800000E-27	-2.27400000E-27	 2.35700000E-27	-8.12000000E-28	 2.39900000E-27	 2.05500000E-27	 1.22500000E-27	 8.54500000E-25	 3.00000000E-24	 1.57751579E+00
 3.22065150E+03	 4.56675235E-28	 1.36024544E-27	 3.21967190E+03	 3.81500000E-27	-2.81900000E-27	 2.09300000E-27	 1.35300000E-27	 2.45000000E-27	 1.88900000E-27	 2.23500000E-27	 5.72400000E-28	 1.15500000E-27	-2.29500000E-25	 2.82000000E-24	 1.57746195E+00
 3.22089360E+03	 1.81401935E-27	 1.35846388E-27	 3.21991390E+03	 3.01000000E-27	 3.00700000E-27	 2.18500000E-27	 2.47500000E-27	 2.36400000E-27	-2.57500000E-27	 2.19900000E-27	 1.34200000E-27	 1.15200000E-27	-1.31100000E-24	 2.65300000E-24	 1.57740813E+00
 3.22113550E+03	-4.20995884E-28	 1.35794439E-27	 3.22015580E+03	 4.60300000E-27	-4.66700000E-27	 2.10100000E-27	 4.62400000E-27	 2.39600000E-27	-3.08200000E-28	 2.25500000E-27	-6.33300000E-29	 1.15300000E-27	-1.86000000E-24	 2.56600000E-24	 1.57735438E+00
 3.22137760E+03	 7.64044422E-28	 1.35931768E-27	 3.22039780E+03	 4.05200000E-27	-1.67800000E-28	 2.18900000E-27	-3.37900000E-27	 2.20700000E-27	 3.58200000E-27	 2.48600000E-27	 1.04000000E-27	 1.13900000E-27	 8.16200000E-25	 2.85900000E-24	 1.57730062E+00
 3.22161960E+03	 3.08351773E-27	 1.32804191E-27	 3.22063970E+03	 1.56400000E-27	 2.74400000E-27	 2.20300000E-27	-4.22700000E-28	 2.14500000E-27	 1.84400000E-27	 2.25500000E-27	 2.43100000E-27	 1.12500000E-27	-2.32900000E-25	 2.67200000E-24	 1.57724692E+00
 3.22186150E+03	-7.31502239E-29	 1.29061725E-27	 3.22088160E+03	 2.37500000E-27	-1.99300000E-27	 2.11800000E-27	-1.94000000E-27	 2.04400000E-27	 2.59100000E-27	 2.25900000E-27	 3.97500000E-28	 1.09400000E-27	 1.30100000E-24	 2.60700000E-24	 1.57719327E+00
 3.22210360E+03	 3.11485073E-27	 1.33031726E-27	 3.22112360E+03	 1.93000000E-27	 2.12300000E-27	 2.17100000E-27	 2.51900000E-27	 2.28900000E-27	 1.73300000E-27	 2.21600000E-27	 1.86800000E-27	 1.11900000E-27	 2.68800000E-25	 2.44100000E-24	 1.57713961E+00
 3.22234560E+03	 4.36852823E-27	 1.33484559E-27	 3.22136550E+03	 1.46300000E-27	 3.05000000E-27	 2.15600000E-27	 4.18800000E-28	 2.15200000E-27	 4.38300000E-27	 2.34400000E-27	 2.96700000E-27	 1.13000000E-27	-8.76600000E-25	 2.35700000E-24	 1.57708600E+00
 3.22258760E+03	-6.03688014E-28	 1.35214761E-27	 3.22160750E+03	 5.41000000E-27	-2.25000000E-27	 2.20100000E-27	-9.37600000E-28	 2.18400000E-27	 4.04800000E-28	 2.36400000E-27	 8.82400000E-29	 1.14300000E-27	 4.64300000E-25	 2.39000000E-24	 1.57703243E+00
 3.22282960E+03	 2.15099920E-27	 1.47589454E-27	 3.22184940E+03	 8.70900000E-27	-3.24600000E-28	 2.39800000E-27	 1.93500000E-27	 2.49200000E-27	 2.70800000E-27	 2.54800000E-27	 1.35500000E-27	 1.23800000E-27	-6.99200000E-25	 2.30800000E-24	 1.57697889E+00
 3.22307170E+03	 3.54335128E-27	 1.48136368E-27	 3.22209140E+03	 8.21600000E-27	 1.98300000E-27	 2.41900000E-27	 4.04500000E-27	 2.53100000E-27	 3.71800000E-28	 2.46000000E-27	 2.36400000E-27	 1.24900000E-27	-8.08100000E-25	 2.19700000E-24	 1.57692536E+00
 3.22331360E+03	-2.04204912E-27	 1.40168144E-27	 3.22233330E+03	 8.74000000E-27	-1.68100000E-27	 2.18300000E-27	 1.25200000E-27	 2.39500000E-27	-2.94600000E-27	 2.44500000E-27	-1.41700000E-27	 1.18300000E-27	 8.68900000E-26	 2.03900000E-24	 1.57687191E+00
 3.22355570E+03	-4.96224763E-28	 1.35685227E-27	 3.22257530E+03	 6.16200000E-27	 2.72300000E-27	 2.15600000E-27	-8.42900000E-28	 2.30300000E-27	-5.94700000E-27	 2.30000000E-27	 3.59000000E-28	 1.14900000E-27	 7.35700000E-25	 2.05100000E-24	 1.57681844E+00
 3.22379760E+03	 3.27967131E-27	 1.34545362E-27	 3.22281720E+03	 3.48300000E-27	-1.64600000E-27	 2.13100000E-27	 6.28700000E-27	 2.35400000E-27	 3.82100000E-28	 2.32200000E-27	 2.55700000E-27	 1.12700000E-27	 8.33600000E-25	 2.05500000E-24	 1.57676505E+00
 3.22403970E+03	 3.96858323E-27	 1.31608122E-27	 3.22305920E+03	 2.10000000E-27	 2.20400000E-27	 2.03100000E-27	 5.94500000E-27	 2.27800000E-27	 1.22300000E-27	 2.30600000E-27	 2.09500000E-27	 1.11000000E-27	 9.46800000E-25	 1.97400000E-24	 1.57671165E+00
 3.22428170E+03	 1.51138465E-27	 1.26700262E-27	 3.22330110E+03	 1.95900000E-27	 1.05800000E-27	 2.09500000E-27	 1.93600000E-28	 2.13400000E-27	-4.94900000E-28	 2.05700000E-27	 1.52400000E-27	 1.07500000E-27	 1.46400000E-24	 1.95400000E-24	 1.57665831E+00
 3.22452370E+03	 2.63923676E-27	 1.28225284E-27	 3.22354310E+03	 1.97500000E-27	 2.90500000E-27	 2.01800000E-27	-1.10100000E-27	 2.12300000E-27	 2.76800000E-27	 2.26100000E-27	 1.79100000E-27	 1.08500000E-27	 1.22300000E-24	 1.84500000E-24	 1.57660500E+00
 3.22476570E+03	 4.14475446E-27	 1.30901089E-27	 3.22378500E+03	 2.13100000E-27	 4.68000000E-27	 2.12000000E-27	 4.07600000E-27	 2.20800000E-27	-7.03600000E-28	 2.21200000E-27	 2.54200000E-27	 1.10500000E-27	-1.05600000E-26	 1.66900000E-24	 1.57655172E+00
 3.22500780E+03	 1.13965073E-27	 1.26986950E-27	 3.22402700E+03	 2.74000000E-27	 1.57900000E-28	 1.98800000E-27	 2.74900000E-27	 2.24100000E-27	-6.54100000E-28	 2.14000000E-27	 7.69000000E-28	 1.07200000E-27	 5.83400000E-25	 1.67100000E-24	 1.57649845E+00
 3.22524970E+03	-8.87538680E-28	 1.26241736E-27	 3.22426890E+03	 3.91700000E-27	-2.70500000E-27	 1.96700000E-27	-8.13100000E-28	 2.12800000E-27	 3.43900000E-27	 2.24400000E-27	-7.74700000E-28	 1.06500000E-27	 1.76900000E-24	 1.76200000E-24	 1.57644526E+00
 3.22549180E+03	 4.60148841E-27	 1.28854286E-27	 3.22451090E+03	 1.51500000E-27	 2.90700000E-27	 2.03800000E-27	 6.45400000E-27	 2.20500000E-27	 1.84100000E-27	 2.23100000E-27	 2.32200000E-27	 1.08500000E-27	 2.45200000E-25	 1.60900000E-24	 1.57639205E+00
 3.22573380E+03	 2.79169620E-27	 1.32049910E-27	 3.22475280E+03	 4.03300000E-27	-2.35900000E-28	 2.02900000E-27	 3.32800000E-27	 2.30900000E-27	 2.96300000E-27	 2.30600000E-27	 1.73600000E-27	 1.11300000E-27	-1.21200000E-25	 1.58000000E-24	 1.57633891E+00
 3.22597580E+03	 6.83319890E-28	 1.30122392E-27	 3.22499480E+03	 4.76600000E-27	 2.63300000E-27	 2.03200000E-27	 4.00600000E-28	 2.24800000E-27	-4.34400000E-27	 2.18500000E-27	 1.01300000E-27	 1.10600000E-27	 6.09000000E-25	 1.61800000E-24	 1.57628579E+00
 3.22621780E+03	 1.79532906E-27	 1.33538435E-27	 3.22523670E+03	 5.50500000E-27	 2.61900000E-27	 2.15500000E-27	 1.76400000E-27	 2.22100000E-27	-1.62800000E-27	 2.25500000E-27	 1.26500000E-27	 1.13300000E-27	 5.58400000E-25	 1.51800000E-24	 1.57623271E+00
 3.22645990E+03	 9.85269891E-28	 1.36071588E-27	 3.22547870E+03	 7.16600000E-27	-6.49600000E-28	 2.21500000E-27	-2.22700000E-27	 2.30300000E-27	 5.57400000E-27	 2.40700000E-27	 5.51700000E-28	 1.13500000E-27	 4.16700000E-25	 1.42200000E-24	 1.57617964E+00
 3.22670180E+03	 2.59745671E-27	 1.38494248E-27	 3.22572060E+03	 7.26900000E-27	 4.59200000E-27	 2.28400000E-27	-1.53900000E-28	 2.32100000E-27	 2.66100000E-27	 2.37200000E-27	 1.09300000E-27	 1.16300000E-27	 2.35200000E-25	 1.39300000E-24	 1.57612664E+00
 3.22694390E+03	 2.02840677E-27	 1.33241265E-27	 3.22596260E+03	 5.67300000E-27	 1.28900000E-28	 2.14800000E-27	 4.23100000E-28	 2.25400000E-27	 1.47400000E-27	 2.27500000E-27	 1.77300000E-27	 1.12300000E-27	 8.89000000E-25	 1.40600000E-24	 1.57607364E+00
 3.22718590E+03	-2.06143506E-28	 1.32559100E-27	 3.22620450E+03	 6.96400000E-27	 1.95700000E-27	 2.17600000E-27	-1.18600000E-27	 2.23100000E-27	-1.08200000E-27	 2.15400000E-27	-1.62200000E-28	 1.12800000E-27	 1.11100000E-24	 1.31500000E-24	 1.57602069E+00
 3.22742790E+03	 2.76267150E-27	 1.29087520E-27	 3.22644650E+03	 3.87600000E-27	 2.34400000E-27	 2.09000000E-27	 3.12400000E-27	 2.20700000E-27	-4.15200000E-28	 2.18200000E-27	 1.79800000E-27	 1.08700000E-27	 1.77400000E-25	 1.26500000E-24	 1.57596777E+00
 3.22766990E+03	 3.53792891E-27	 1.31131877E-27	 3.22668840E+03	 4.32100000E-27	 1.61300000E-27	 2.09600000E-27	 4.19800000E-27	 2.26600000E-27	 5.03300000E-28	 2.18600000E-27	 2.40300000E-27	 1.10900000E-27	-3.88500000E-25	 1.25300000E-24	 1.57591488E+00
 3.22791200E+03	 3.56459987E-27	 1.26131995E-27	 3.22693040E+03	 2.51200000E-27	 5.58800000E-27	 2.01900000E-27	 9.54400000E-28	 2.19500000E-27	 1.12300000E-27	 2.12400000E-27	 1.93300000E-27	 1.06200000E-27	-1.61600000E-25	 1.21500000E-24	 1.57586201E+00
 3.22815390E+03	 1.23228280E-27	 1.23433136E-27	 3.22717230E+03	 3.09400000E-27	 5.60100000E-27	 2.04200000E-27	-2.75600000E-27	 2.09800000E-27	-1.44100000E-27	 2.08100000E-27	 9.55100000E-28	 1.03600000E-27	 7.40500000E-26	 1.22200000E-24	 1.57580921E+00
 3.22839600E+03	-3.19248248E-27	 1.22389000E-27	 3.22741430E+03	 5.70200000E-27	-3.78600000E-27	 1.88700000E-27	-6.29200000E-28	 2.15200000E-27	-1.98600000E-29	 2.16600000E-27	-2.27400000E-27	 1.02700000E-27	 1.89300000E-25	 1.21700000E-24	 1.57575641E+00
 3.22863790E+03	 3.12934750E-27	 1.21644324E-27	 3.22765620E+03	 1.50100000E-27	 1.10400000E-27	 1.95600000E-27	 3.40700000E-27	 2.07300000E-27	 1.50500000E-27	 2.05000000E-27	 2.00100000E-27	 1.02800000E-27	 3.02500000E-25	 1.11000000E-24	 1.57570367E+00
 3.22888000E+03	 2.09719139E-27	 1.27107761E-27	 3.22789820E+03	 4.32700000E-27	 1.02700000E-27	 2.11100000E-27	 1.30900000E-27	 2.18800000E-27	 1.78400000E-27	 2.12400000E-27	 1.30000000E-27	 1.06500000E-27	 2.89000000E-25	 1.03600000E-24	 1.57565093E+00
 3.22912200E+03	 4.22102770E-27	 1.29971099E-27	 3.22814010E+03	 4.25000000E-27	 4.47700000E-27	 2.09700000E-27	 5.26600000E-27	 2.30600000E-27	 3.62600000E-28	 2.18300000E-27	 2.19400000E-27	 1.08800000E-27	 2.79800000E-25	 1.04400000E-24	 1.57559825E+00
 3.22936400E+03	 2.38852712E-27	 1.23270687E-27	 3.22838210E+03	 2.95000000E-27	 5.29200000E-27	 2.04700000E-27	-2.27800000E-27	 2.07200000E-27	 9.15700000E-28	 2.04900000E-27	 1.65200000E-27	 1.04000000E-27	-2.79700000E-25	 1.05600000E-24	 1.57554559E+00
 3.22960600E+03	 8.84324205E-28	 1.19170288E-27	 3.22862400E+03	 2.53700000E-27	 4.20100000E-28	 1.91900000E-27	 1.87400000E-27	 1.98200000E-27	 6.65100000E-28	 2.14200000E-27	 2.44500000E-28	 9.98100000E-28	-1.97800000E-25	 9.78500000E-25	 1.57549297E+00
 3.22984800E+03	 1.59277023E-27	 1.17433326E-27	 3.22886590E+03	 1.55300000E-27	 1.72800000E-27	 1.96400000E-27	 4.03300000E-28	 1.88600000E-27	 1.52700000E-28	 2.01000000E-27	 1.20500000E-27	 9.94300000E-28	 5.79600000E-25	 1.00400000E-24	 1.57544038E+00
 3.23009000E+03	 1.21635694E-27	 1.22517911E-27	 3.22910790E+03	 3.78800000E-27	 1.30800000E-27	 2.02000000E-27	 3.86100000E-29	 2.07900000E-27	 2.99800000E-27	 2.09300000E-27	 2.78500000E-28	 1.02700000E-27	-8.83600000E-25	 8.38000000E-25	 1.57538783E+00
 3.23033200E+03	-9.92776311E-28	 1.16653580E-27	 3.22934980E+03	 3.14300000E-27	 3.35700000E-28	 1.95400000E-27	 5.53500000E-29	 1.95300000E-27	-2.71600000E-27	 1.85100000E-27	-4.55200000E-28	 9.96200000E-28	-2.94800000E-25	 9.03100000E-25	 1.57533531E+00
 3.23057410E+03	 1.16570927E-27	 1.26983546E-27	 3.22959180E+03	 5.84800000E-27	-1.26700000E-27	 1.95500000E-27	 2.66000000E-27	 2.28700000E-27	 2.56400000E-27	 2.18400000E-27	 4.84400000E-28	 1.06800000E-27	-1.75600000E-25	 9.00600000E-25	 1.57528280E+00
 3.23081600E+03	 3.37256821E-27	 1.30192790E-27	 3.22983370E+03	 5.82000000E-27	 1.55200000E-27	 2.07800000E-27	 1.59700000E-27	 2.15900000E-27	 2.11900000E-27	 2.20700000E-27	 2.45700000E-27	 1.10900000E-27	 1.19900000E-26	 8.84200000E-25	 1.57523036E+00
 3.23105810E+03	 2.15484339E-27	 1.29038575E-27	 3.23007570E+03	 6.24600000E-27	 4.13500000E-27	 2.10900000E-27	-8.74700000E-28	 2.18700000E-27	-1.49300000E-27	 2.12700000E-27	 1.94100000E-27	 1.09400000E-27	 2.11600000E-25	 7.90700000E-25	 1.57517792E+00
 3.23130010E+03	 3.59758671E-27	 1.24860201E-27	 3.23031760E+03	 3.81200000E-27	 5.94800000E-27	 2.07200000E-27	 3.42000000E-28	 2.04200000E-27	 2.75100000E-27	 2.18900000E-27	 1.75000000E-27	 1.04800000E-27	 2.38900000E-25	 7.89500000E-25	 1.57512553E+00
 3.23154210E+03	 4.33145123E-27	 1.22178426E-27	 3.23055960E+03	 2.41200000E-27	 4.56900000E-27	 2.04400000E-27	 4.53900000E-27	 2.10600000E-27	 1.62000000E-27	 2.08300000E-27	 2.15200000E-27	 1.01700000E-27	 3.11600000E-25	 8.42300000E-25	 1.57507317E+00
 3.23178410E+03	 1.16441292E-27	 1.19796086E-27	 3.23080150E+03	 3.66800000E-27	-3.78100000E-28	 1.92800000E-27	 3.00800000E-28	 1.99100000E-27	 1.54200000E-27	 2.02200000E-27	 9.62000000E-28	 1.01900000E-27	 3.85500000E-25	 8.07600000E-25	 1.57502085E+00
 3.23202620E+03	 1.46519323E-27	 1.17319407E-27	 3.23104350E+03	 2.67500000E-27	 2.51100000E-28	 1.83700000E-27	 2.69700000E-27	 2.11200000E-27	 1.58700000E-27	 2.04600000E-27	 5.93400000E-28	 9.79300000E-28	-1.34400000E-25	 7.50400000E-25	 1.57496854E+00
 3.23226810E+03	 1.89619923E-27	 1.21032318E-27	 3.23128540E+03	 3.91400000E-27	 1.30600000E-27	 1.88000000E-27	 2.09800000E-27	 2.14300000E-27	-5.01800000E-28	 1.99500000E-27	 1.42300000E-27	 1.03100000E-27	-2.34300000E-25	 7.36700000E-25	 1.57491631E+00
 3.23251020E+03	 4.09937115E-27	 1.21831484E-27	 3.23152740E+03	 2.92900000E-27	 2.28600000E-27	 1.96800000E-27	 3.15600000E-27	 2.06600000E-27	 2.79000000E-27	 2.09500000E-27	 2.50800000E-27	 1.02600000E-27	 1.64400000E-25	 7.41000000E-25	 1.57486406E+00
 3.23275220E+03	 1.63307991E-27	 1.20819567E-27	 3.23176930E+03	 4.23500000E-27	 3.09100000E-28	 1.92700000E-27	 2.71500000E-28	 2.00900000E-27	 3.28900000E-27	 2.12700000E-27	 9.20000000E-28	 1.02000000E-27	 3.06900000E-26	 7.02800000E-25	 1.57481187E+00
 3.23299420E+03	 1.60625491E-27	 1.21886402E-27	 3.23201130E+03	 4.75800000E-27	 3.33400000E-27	 2.01400000E-27	-3.53600000E-28	 2.08800000E-27	 1.60500000E-27	 2.04700000E-27	 6.06900000E-28	 1.02300000E-27	-1.19100000E-25	 6.63000000E-25	 1.57475972E+00
